,dataset,split,task_id,model,code,result,compiled,passed_tests,avg_test_time,loc,lloc,sloc,comments,multi,blank,single_comments,CC,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,MI
197,mbpp,train,197,canonical_solution,"# Write a python function to find the sum of an array.
def _sum(arr):  
    sum=0
    for i in arr: 
        sum = sum + i      
    return(sum)  ",passed,True,True,3.9663166667007015e-05,6,5,5,1,0,0,1,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
198,mbpp,train,198,canonical_solution,"# Write a python function to left rotate the bits of a given number.
INT_BITS = 32
def left_Rotate(n,d):   
    return (n << d)|(n >> (INT_BITS - d))  ",passed,True,True,2.9706799999000093e-05,4,3,3,1,0,0,1,1,4,6,4,8,10,12,23.509775004326936,39.863137138648355,2.6666666666666665,106.3016990363956,5.905649946466422,0.013287712379549451,100.0
199,mbpp,train,199,canonical_solution,"# Write a function to remove all whitespaces from a string.
import re
def remove_all_spaces(text):
 return (re.sub(r'\s+', '',text))",passed,True,True,3.551863333370875e-05,4,3,3,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200,mbpp,train,200,canonical_solution,"# Write a python function to count the number of equal numbers from three given integers.
def test_three_equal(x,y,z):
  result= set([x,y,z])
  if len(result)==3:
    return 0
  else:
    return (4-len(result))",passed,True,True,3.5969933333035445e-05,7,6,6,1,0,0,1,2,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,96.30819107998695
201,mbpp,train,201,canonical_solution,"# Write a python function to count the number of rotations required to generate a sorted array.
def count_Rotation(arr,n):   
    for i in range (1,n): 
        if (arr[i] < arr[i - 1]): 
            return i  
    return 0",passed,True,True,4.855880000000923e-05,6,5,5,1,0,0,1,3,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,99.39324397355226
202,mbpp,train,202,canonical_solution,"# Write a python function to check whether the given number is a perfect square or not.
def is_Perfect_Square(n) :
    i = 1
    while (i * i<= n):
        if ((n % i == 0) and (n / i == i)):
            return True     
        i = i + 1
    return False",passed,True,True,2.7870933333436673e-05,8,7,7,1,0,0,1,4,7,9,8,16,16,24,48.18080946738404,96.0,6.222222222222222,597.3333333333334,33.18518518518519,0.032,87.77672158501485
203,mbpp,train,203,canonical_solution,"# Write a python function to check whether the product of numbers is even or not.
def is_Product_Even(arr,n): 
    for i in range(0,n): 
        if ((arr[i] & 1) == 0): 
            return True
    return False",passed,True,True,4.5659733333044034e-05,6,5,5,1,0,0,1,3,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,99.39324397355226
204,mbpp,train,204,canonical_solution,"# Write a function to find the list in a list of lists whose sum of elements is the highest.
def max_sum_list(lists):
 return max(lists, key=sum)",passed,True,True,8.175366666686538e-05,3,2,2,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
205,mbpp,train,205,canonical_solution,"# Write a function to find maximum run of uppercase characters in the given string.
def max_run_uppercase(test_str):
  cnt = 0
  res = 0
  for idx in range(0, len(test_str)):
    if test_str[idx].isupper():
      cnt += 1
    else:
      res = cnt
      cnt = 0
  if test_str[len(test_str) - 1].isupper():
    res = cnt
  return (res)",passed,True,True,2.6244366665650887e-05,13,12,12,1,0,0,1,4,2,3,2,4,5,6,6.754887502163469,13.931568569324174,1.3333333333333333,18.575424759098897,1.0319680421721609,0.004643856189774725,84.37598779912766
206,mbpp,train,206,canonical_solution,"# Write a python function to find the first odd number in a given list of numbers.
def first_odd(nums):
  first_odd = next((el for el in nums if el%2!=0),-1)
  return first_odd",passed,True,True,4.6348466666283156e-05,4,3,3,1,0,0,1,3,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008,100.0
207,mbpp,train,207,canonical_solution,"# Write a function to check if the given tuples contain the k or not.
def check_K(test_tup, K):
  res = False
  for ele in test_tup:
    if ele == K:
      res = True
      break
  return (res) ",passed,True,True,5.5162166665923e-05,8,7,7,1,0,0,1,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,97.04976883877337
208,mbpp,train,208,canonical_solution,"# Write a function to check if each element of second tuple is smaller than its corresponding index in first tuple.
def check_smaller(test_tup1, test_tup2):
  res = all(x > y for x, y in zip(test_tup1, test_tup2))
  return (res) ",passed,True,True,5.8041166664679625e-05,4,3,3,1,0,0,1,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
209,mbpp,train,209,canonical_solution,"# Write a function to iterate over elements repeating each as many times as its count.
from collections import Counter
def count_variable(a,b,c,d):
  c = Counter(p=a, q=b, r=c, s=d)
  return list(c.elements())",passed,True,True,0.0001456238333332749,5,4,4,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
210,mbpp,train,210,canonical_solution,"# Write a function to check if two lists of tuples are identical or not.
def check_identical(test_list1, test_list2):
  res = test_list1 == test_list2
  return (res) ",passed,True,True,8.133623333227055e-05,4,3,3,1,0,0,1,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
211,mbpp,train,211,canonical_solution,"# Write a function to abbreviate 'road' as 'rd.' in a given string.
import re
def road_rd(street):
  return (re.sub('Road$', 'Rd.', street))",passed,True,True,3.739283333364559e-05,4,3,3,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
212,mbpp,train,212,canonical_solution,"# Write a function to find length of the string.
def string_length(str1):
    count = 0
    for char in str1:
        count += 1
    return count",passed,True,True,2.616533333300216e-05,6,5,5,1,0,0,1,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
213,mbpp,train,213,canonical_solution,"# Write a function to find the area of a rombus.
def rombus_area(p,q):
  area=(p*q)/2
  return area",passed,True,True,2.922079999810497e-05,4,3,3,1,0,0,1,1,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,100.0
214,mbpp,train,214,canonical_solution,"# Write a function to sort the given array without using any sorting algorithm. the given array consists of only 0, 1, and 2.
def sort_by_dnf(arr, n):
  low=0
  mid=0
  high=n-1
  while mid <= high:
    if arr[mid] == 0:
      arr[low], arr[mid] = arr[mid], arr[low]
      low = low + 1
      mid = mid + 1
    elif arr[mid] == 1:
      mid = mid + 1
    else:
      arr[mid], arr[high] = arr[high], arr[mid]
      high = high - 1
  return arr",passed,True,True,0.0001058638333347517,16,15,15,1,0,0,1,4,4,8,8,16,12,24,32.0,86.03910001730776,4.0,344.15640006923104,19.11980000384617,0.028679700005769252,75.16785427325694
215,mbpp,train,215,canonical_solution,"# Write a function to clear the values of the given tuples.
def clear_tuple(test_tup):
  temp = list(test_tup)
  temp.clear()
  test_tup = tuple(temp)
  return (test_tup) ",passed,True,True,4.7376066671252674e-05,6,5,5,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
216,mbpp,train,216,canonical_solution,"# Write a function to find numbers divisible by m or n from a list of numbers using lambda function.
def div_of_nums(nums,m,n):
 result = list(filter(lambda x: (x % m == 0 or x % n == 0), nums)) 
 return result",passed,True,True,8.767680000119072e-05,4,4,3,1,0,0,1,2,3,8,5,10,11,15,28.75488750216347,51.89147427955947,1.875,97.296514274174,5.405361904120777,0.01729715809318649,100.0
217,mbpp,train,217,canonical_solution,"# Write a python function to count lower case letters in a given string.
def lower_ctr(str):
      lower_ctr= 0
      for i in range(len(str)):
          if str[i] >= 'a' and str[i] <= 'z': lower_ctr += 1     
      return  lower_ctr",passed,True,True,3.0411300000802535e-05,6,6,5,1,0,0,1,4,4,8,4,8,12,12,32.0,43.01955000865388,2.0,86.03910001730776,4.779950000961542,0.014339850002884626,94.42916969027526
218,mbpp,train,218,canonical_solution,"# Write a function to count the frequency of consecutive duplicate elements in a given list of numbers.
def count_duplic(lists):
    element = []
    frequency = []
    if not lists:
        return element
    running_count = 1
    for i in range(len(lists)-1):
        if lists[i] == lists[i+1]:
            running_count += 1
        else:
            frequency.append(running_count)
            element.append(lists[i])
            running_count = 1
    frequency.append(running_count)
    element.append(lists[i+1])
    return element,frequency
",passed,True,True,0.0001478851666661285,17,16,16,1,0,0,1,4,4,7,6,11,11,17,27.651484454403228,58.81033751683406,3.142857142857143,184.83248933862134,10.268471629923408,0.019603445838944685,75.28400028970259
219,mbpp,train,219,canonical_solution,"# Write a function to check whether the given month number contains 28 days or not.
def check_monthnum_number(monthnum1):
  if monthnum1 == 2:
    return True
  else:
    return False",passed,True,True,2.650183333419894e-05,6,5,5,1,0,0,1,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
220,mbpp,train,220,canonical_solution,"# Write a function to merge two dictionaries into a single expression.
import collections as ct
def merge_dictionaries(dict1,dict2):
    merged_dict = dict(ct.ChainMap({}, dict1, dict2))
    return merged_dict",passed,True,True,0.00015242189999942942,5,4,4,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
221,mbpp,train,221,canonical_solution,"# Write a function to return true if the password is valid.
import re
def pass_validity(p):
 x = True
 while x:  
    if (len(p)<6 or len(p)>12):
        break
    elif not re.search(""[a-z]"",p):
        break
    elif not re.search(""[0-9]"",p):
        break
    elif not re.search(""[A-Z]"",p):
        break
    elif not re.search(""[$#@]"",p):
        break
    elif re.search(""\s"",p):
        break
    else:
        return True
        x=False
        break

 if x:
    return False",passed,True,True,3.395109999928536e-05,24,22,22,1,0,1,1,10,4,10,7,10,14,17,41.219280948873624,64.72503367497926,2.0,129.45006734995852,7.191670408331029,0.021575011224993085,69.19139880096009
222,mbpp,train,222,canonical_solution,"# Write a function to check if the given string starts with a substring using regex.
import re 
def check_substring(string, sample) : 
  if (sample in string): 
      y = ""\A"" + sample 
      x = re.search(y, string) 
      if x : 
          return (""string starts with the given substring"") 
      else : 
          return (""string doesnt start with the given substring"") 
  else : 
      return (""entered string isnt a substring"")",passed,True,True,3.614809999987756e-05,12,11,11,1,0,0,1,3,2,3,2,4,5,6,6.754887502163469,13.931568569324174,1.3333333333333333,18.575424759098897,1.0319680421721609,0.004643856189774725,85.97158809777572
223,mbpp,train,223,canonical_solution,"# Write a python function to remove even numbers from a given list.
def remove_even(l):
    for i in l:
        if i % 2 == 0:
            l.remove(i)
    return l",passed,True,True,5.011393333613038e-05,6,5,5,1,0,0,1,3,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,99.39324397355226
224,mbpp,train,224,canonical_solution,"# Write a python function to access multiple elements of specified index from a given list.
def access_elements(nums, list_index):
    result = [nums[i] for i in list_index]
    return result",passed,True,True,7.609643333239546e-05,4,3,3,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
225,mbpp,train,225,canonical_solution,"# Write a python function to find the type of triangle from the given sides.
def check_Type_Of_Triangle(a,b,c): 
    sqa = pow(a,2) 
    sqb = pow(b,2) 
    sqc = pow(c,2) 
    if (sqa == sqa + sqb or sqb == sqa + sqc or sqc == sqa + sqb): 
        return (""Right-angled Triangle"") 
    elif (sqa > sqc + sqb or sqb > sqa + sqc or sqc > sqa + sqb): 
        return (""Obtuse-angled Triangle"") 
    else: 
        return (""Acute-angled Triangle"") ",passed,True,True,3.64692666683671e-05,11,10,10,1,0,0,1,7,4,15,14,30,19,44,66.60335893412778,186.90881059151775,4.0,747.635242366071,41.5352912425595,0.062302936863839246,79.15597659455466
226,mbpp,train,226,canonical_solution,"# Write a function to sum a specific column of a list in a given list of lists.
def sum_column(list1, C):
    result = sum(row[C] for row in list1)
    return result",passed,True,True,9.008150000037556e-05,4,3,3,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
227,mbpp,train,227,canonical_solution,"# Write a function to count alphabets,digits and special charactes in a given string.
def count_alpha_dig_spl(string):
  alphabets=digits = special = 0
  for i in range(len(string)):
    if(string[i].isalpha()):
        alphabets = alphabets + 1
    elif(string[i].isdigit()):
        digits = digits + 1
    else:
        special = special + 1
  return (alphabets,digits,special)   ",passed,True,True,4.3026033334096304e-05,11,10,10,1,0,0,1,4,1,4,3,6,5,9,8.0,20.89735285398626,0.75,15.673014640489694,0.8707230355827608,0.0069657842846620865,86.22217044019237
228,mbpp,train,228,canonical_solution,"# Write a function to find out the second most repeated (or frequent) string in the given sequence.
from collections import Counter 
	
def second_frequent(input): 
	dict = Counter(input) 
	value = sorted(dict.values(), reverse=True)  
	second_large = value[1] 
	for (key, val) in dict.items(): 
		if val == second_large: 
			return (key) ",passed,True,True,6.22673999998824e-05,10,8,8,1,0,1,1,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,94.71066273856995
229,mbpp,train,229,canonical_solution,"# Write a function to round up a number to specific digits.
import math
def round_up(a, digits):
    n = 10**-digits
    return round(math.ceil(a / n) * n, digits)",passed,True,True,3.513233333857594e-05,5,4,4,1,0,0,1,1,4,6,4,7,10,11,23.509775004326936,36.541209043760986,2.3333333333333335,85.26282110210897,4.736823394561609,0.012180403014586996,100.0
230,mbpp,train,230,canonical_solution,"# Write a python function to count equal element pairs from the given array.
def count_Pairs(arr,n): 
    cnt = 0; 
    for i in range(n): 
        for j in range(i + 1,n): 
            if (arr[i] == arr[j]): 
                cnt += 1; 
    return cnt; ",passed,True,True,3.5977433333300725e-05,8,7,7,1,0,0,1,4,2,5,3,6,7,9,13.60964047443681,25.26619429851844,1.2,30.319433158222125,1.6844129532345624,0.008422064766172813,91.83600848060124
231,mbpp,train,231,canonical_solution,"# Write a function to extract the maximum numeric value from a string by using regex.
import re 
def extract_max(input): 
	numbers = re.findall('\d+',input) 
	numbers = map(int,numbers) 
	return max(numbers)",passed,True,True,3.3857200000397826e-05,6,5,5,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
232,mbpp,train,232,canonical_solution,"# Write a function to get dictionary keys as a list.
def get_key(dict): 
    list = [] 
    for key in dict.keys(): 
        list.append(key)           
    return list",passed,True,True,6.525403333436467e-05,6,5,5,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
233,mbpp,train,233,canonical_solution,"# Write a function to generate a square matrix filled with elements from 1 to n raised to the power of 2 in spiral order.
def generate_matrix(n):
        if n<=0:
            return [] 
        matrix=[row[:] for row in [[0]*n]*n]        
        row_st=0
        row_ed=n-1        
        col_st=0
        col_ed=n-1
        current=1        
        while (True):
            if current>n*n:
                break
            for c in range (col_st, col_ed+1):
                matrix[row_st][c]=current
                current+=1
            row_st+=1
            for r in range (row_st, row_ed+1):
                matrix[r][col_ed]=current
                current+=1
            col_ed-=1
            for c in range (col_ed, col_st-1, -1):
                matrix[row_ed][c]=current
                current+=1
            row_ed-=1
            for r in range (row_ed, row_st-1, -1):
                matrix[r][col_st]=current
                current+=1
            col_st+=1
        return matrix",passed,True,True,0.00013838566666777297,30,30,29,1,0,0,1,9,6,11,21,40,17,61,53.563522809337215,249.33523331627075,10.909090909090908,2720.02072708659,151.11226261592165,0.08311174443875692,60.760466177857936
234,mbpp,train,234,canonical_solution,"# Write a python function to find the slope of a line.
def slope(x1,y1,x2,y2): 
    return (float)(y2-y1)/(x2-x1)  ",passed,True,True,3.879630000180138e-05,3,2,2,1,0,0,1,1,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,1.5,0.009,100.0
235,mbpp,train,235,canonical_solution,"# Write a function to find length of the subarray having maximum sum.
from sys import maxsize 
def max_sub_array_sum(a,size): 
	max_so_far = -maxsize - 1
	max_ending_here = 0
	start = 0
	end = 0
	s = 0
	for i in range(0,size): 
		max_ending_here += a[i] 
		if max_so_far < max_ending_here: 
			max_so_far = max_ending_here 
			start = s 
			end = i 
		if max_ending_here < 0: 
			max_ending_here = 0
			s = i+1
	return (end - start + 1)",passed,True,True,5.831793333328505e-05,18,17,17,1,0,0,1,4,4,11,8,15,15,23,46.053747805010275,89.85848369899593,2.727272727272727,245.0685919063525,13.614921772575139,0.02995282789966531,73.02592622791269
236,mbpp,train,236,canonical_solution,"# Write a python function to find the cube sum of first n odd natural numbers.
def cube_Sum(n): 
    sum = 0   
    for i in range(0,n) : 
        sum += (2*i+1)*(2*i+1)*(2*i+1) 
    return sum",passed,True,True,2.6791700004954085e-05,6,5,5,1,0,0,1,2,2,12,9,18,14,27,45.01955000865388,102.7985828955553,1.5,154.19787434333296,8.566548574629609,0.03426619429851843,93.7764219233715
237,mbpp,train,237,canonical_solution,"# Write a python function to find minimum number swaps required to make two binary strings equal.
def min_Swaps(s1,s2) :  
    c0 = 0; c1 = 0;  
    for i in range(len(s1)) :  
        if (s1[i] == '0' and s2[i] == '1') : 
            c0 += 1;    
        elif (s1[i] == '1' and s2[i] == '0') : 
            c1 += 1;  
    result = c0 // 2 + c1 // 2;  
    if (c0 % 2 == 0 and c1 % 2 == 0) : 
        return result;  
    elif ((c0 + c1) % 2 == 0) : 
        return result + 2;  
    else : 
        return -1;  ",passed,True,True,3.324779999995068e-05,15,15,14,1,0,0,1,9,6,24,21,41,30,62,125.5488750216347,304.22721692772814,5.125,1559.1644867546067,86.62024926414482,0.10140907230924272,71.12440210214615
238,mbpp,train,238,canonical_solution,"# Write a function to sort the tuples alphabetically by the first item of each tuple.
def sort_tuple(tup): 
	n = len(tup) 
	for i in range(n): 
		for j in range(n-i-1): 
			if tup[j][0] > tup[j + 1][0]: 
				tup[j], tup[j + 1] = tup[j + 1], tup[j] 
	return tup",passed,True,True,0.00016243646666680434,8,7,7,1,0,0,1,4,3,7,6,12,10,18,24.406371956566698,59.794705707972525,2.5714285714285716,153.75781467764364,8.542100815424646,0.019931568569324175,89.21639500738836
239,mbpp,train,239,canonical_solution,"# Write a python function to check whether the roots of a quadratic equation are numerically equal but opposite in sign or not.
def Check_Solution(a,b,c):  
    if b == 0:  
        return (""Yes"")  
    else: 
        return (""No"")  ",passed,True,True,3.285103333373248e-05,6,5,5,1,0,0,1,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
240,mbpp,train,240,canonical_solution,"# Write a function to count the number of inversions in the given array.
def get_inv_count(arr, n): 
	inv_count = 0
	for i in range(n): 
		for j in range(i + 1, n): 
			if (arr[i] > arr[j]): 
				inv_count += 1
	return inv_count ",passed,True,True,5.0933266667622475e-05,8,7,7,1,0,0,1,4,2,5,3,6,7,9,13.60964047443681,25.26619429851844,1.2,30.319433158222125,1.6844129532345624,0.008422064766172813,91.83600848060124
241,mbpp,train,241,canonical_solution,"# Write a function to find the number which occurs for odd number of times in the given array.
def get_odd_occurence(arr, arr_size):
  for i in range(0, arr_size):
    count = 0
    for j in range(0, arr_size):
      if arr[i] == arr[j]:
        count += 1
    if (count % 2 != 0):
      return arr[i]
  return -1",passed,True,True,5.94912333336121e-05,10,9,9,1,0,0,1,5,5,7,5,9,12,14,31.26112492884004,50.18947501009619,3.2142857142857144,161.32331253245204,8.962406251802891,0.016729825003365395,85.2317805803573
242,mbpp,train,242,canonical_solution,"# Write a function to find the nth super ugly number from a given prime list of size k using heap queue algorithm.
import heapq
def nth_super_ugly_number(n, primes):
    uglies = [1]
    def gen(prime):
        for ugly in uglies:
            yield ugly * prime
    merged = heapq.merge(*map(gen, primes))
    while len(uglies) < n:
        ugly = next(merged)
        if ugly != uglies[-1]:
            uglies.append(ugly)
    return uglies[-1]",passed,True,True,0.00016478636666571826,13,12,12,1,0,0,1,3,4,7,5,8,11,13,27.651484454403228,44.97261104228487,2.2857142857142856,102.79453952522255,5.710807751401252,0.01499087034742829,80.94682953344558
243,mbpp,train,243,canonical_solution,"# Write a python function to find the kth element in an array containing odd elements first and then even elements.
def get_Number(n, k): 
    arr = [0] * n; 
    i = 0; 
    odd = 1; 
    while (odd <= n):   
        arr[i] = odd; 
        i += 1; 
        odd += 2;
    even = 2; 
    while (even <= n): 
        arr[i] = even; 
        i += 1;
        even += 2; 
    return arr[k - 1]; ",passed,True,True,3.091570000227269e-05,15,14,14,1,0,0,1,3,4,8,8,16,12,24,32.0,86.03910001730776,4.0,344.15640006923104,19.11980000384617,0.028679700005769252,76.42565597855675
244,mbpp,train,244,canonical_solution,"# Write a python function to count the number of digits in factorial of a given number.
import math 
def find_Digits(n): 
    if (n < 0): 
        return 0;
    if (n <= 1): 
        return 1; 
    x = ((n * math.log10(n / math.e) + math.log10(2 * math.pi * n) /2.0)); 
    return math.floor(x) + 1; ",passed,True,True,2.9513200000034583e-05,9,8,8,1,0,0,1,3,5,12,9,18,17,27,54.62919048309069,110.36149671375918,3.75,413.85561267659693,22.99197848203316,0.03678716557125306,85.14817207928905
245,mbpp,train,245,canonical_solution,"# Write a function to find the minimum number of platforms required for a railway/bus station.
def find_platform(arr, dep, n): 
    arr.sort() 
    dep.sort() 
    plat_needed = 1
    result = 1
    i = 1
    j = 0
    while (i < n and j < n): 
        if (arr[i] <= dep[j]):           
            plat_needed+= 1
            i+= 1
        elif (arr[i] > dep[j]):           
            plat_needed-= 1
            j+= 1
        if (plat_needed > result):  
            result = plat_needed           
    return result",passed,True,True,7.713536667021496e-05,18,17,17,1,0,0,1,6,6,12,10,20,18,30,58.52932501298082,125.09775004326937,5.0,625.4887502163468,34.74937501201927,0.04169925001442312,71.75079822005708
246,mbpp,train,246,canonical_solution,"# Write a python function to copy a list from a singleton tuple.
def lcopy(xs):
  return xs[:]
",passed,True,True,6.0290600000219756e-05,3,3,2,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
247,mbpp,train,247,canonical_solution,"# Write a function to find the area of a trapezium.
def area_trapezium(base1,base2,height):
 area = 0.5 * (base1 + base2) * height
 return area",passed,True,True,3.387439999945248e-05,4,3,3,1,0,0,1,1,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,1.5,0.009,100.0
248,mbpp,train,248,canonical_solution,"# Write a python function to find sum of all prime divisors of a given number.
def Sum(N): 
    SumOfPrimeDivisors = [0]*(N + 1)   
    for i in range(2,N + 1) : 
        if (SumOfPrimeDivisors[i] == 0) : 
            for j in range(i,N + 1,i) : 
                SumOfPrimeDivisors[j] += i           
    return SumOfPrimeDivisors[N] ",passed,True,True,5.317980000351478e-05,8,7,7,1,0,0,1,4,3,8,6,12,11,18,28.75488750216347,62.26976913547136,2.25,140.10698055481055,7.78372114193392,0.020756589711823786,89.09305788697093
249,mbpp,train,249,canonical_solution,"# Write a function to check if a triangle of positive area is possible with the given angles.
def is_triangleexists(a,b,c): 
    if(a != 0 and b != 0 and c != 0 and (a + b + c)== 180): 
        if((a + b)>= c or (b + c)>= a or (a + c)>= b): 
            return True 
        else:
            return False
    else:
        return False",passed,True,True,3.310803333154884e-05,9,8,8,1,0,0,1,8,6,17,14,31,23,45,84.99664330558272,203.5602880225656,5.470588235294118,1113.5945168293295,61.86636204607386,0.0678534293408552,82.61399388777612
250,mbpp,train,250,canonical_solution,"# Write a python function to find sum of inverse of divisors.
def Sum_of_Inverse_Divisors(N,Sum): 
    ans = float(Sum)*1.0 /float(N);  
    return round(ans,2); ",passed,True,True,3.1986100005572855e-05,4,3,3,1,0,0,1,1,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,100.0
251,mbpp,train,251,canonical_solution,"# Write a python function to remove negative numbers from a list.
def remove_negs(num_list): 
    for item in num_list: 
        if item < 0: 
           num_list.remove(item) 
    return num_list",passed,True,True,5.5012066666885555e-05,6,5,5,1,0,0,1,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
252,mbpp,train,252,canonical_solution,"# Write a python function to find sum of odd factors of a number.
import math
def sum_of_odd_Factors(n): 
    res = 1
    while n % 2 == 0: 
        n = n // 2 
    for i in range(3,int(math.sqrt(n) + 1)): 
        count = 0
        curr_sum = 1
        curr_term = 1
        while n % i == 0: 
            count+=1 
            n = n // i 
            curr_term *= i 
            curr_sum += curr_term    
        res *= curr_sum  
    if n >= 2: 
        res *= (1 + n) 
    return res ",passed,True,True,2.3489199999933893e-05,19,18,18,1,0,0,1,5,6,13,14,28,19,42,63.61549134016113,178.41295556463058,6.461538461538462,1152.822174417613,64.04567635653406,0.059470985188210194,69.90002882206598
253,mbpp,train,253,canonical_solution,"# Write a function which accepts an arbitrary list and converts it to a heap using heap queue algorithm.
import heapq as hq
def raw_heap(rawheap):
  hq.heapify(rawheap)
  return rawheap",passed,True,True,7.979520000086874e-05,5,4,4,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
254,mbpp,train,254,canonical_solution,"# Write a python function to check for even parity of a given number.
def check_Even_Parity(x): 
    parity = 0
    while (x != 0): 
        x = x & (x - 1) 
        parity += 1
    if (parity % 2 == 0): 
        return True
    else: 
        return False",passed,True,True,2.6905166666561324e-05,10,9,9,1,0,0,1,3,6,7,6,12,13,18,35.161259458730164,66.60791492653966,5.142857142857143,342.5549910507754,19.03083283615419,0.022202638308846556,84.64014668430399
255,mbpp,train,255,canonical_solution,"# Write a python function to find minimum adjacent swaps required to sort binary array.
def find_Min_Swaps(arr,n) : 
    noOfZeroes = [0] * n 
    count = 0 
    noOfZeroes[n - 1] = 1 - arr[n - 1] 
    for i in range(n-2,-1,-1) : 
        noOfZeroes[i] = noOfZeroes[i + 1] 
        if (arr[i] == 0) : 
            noOfZeroes[i] = noOfZeroes[i] + 1
    for i in range(0,n) : 
        if (arr[i] == 1) : 
            count = count + noOfZeroes[i] 
    return count ",passed,True,True,4.892270000027566e-05,13,12,12,1,0,0,1,5,5,12,12,22,17,34,54.62919048309069,138.97373660251156,4.583333333333333,636.962959428178,35.386831079343224,0.04632457886750385,77.24694485108903
256,mbpp,train,256,canonical_solution,"# Write a function to list out the list of given strings individually using map function.
def listify_list(list1):
  result = list(map(list,list1)) 
  return result ",passed,True,True,0.00016049479999840816,4,3,3,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
257,mbpp,train,257,canonical_solution,"# Write a function to count number of lists in a given list of lists and square the count.
def count_list(input_list): 
    return (len(input_list))**2",passed,True,True,8.515183333391481e-05,3,2,2,1,0,0,1,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
258,mbpp,train,258,canonical_solution,"# Write a function to generate all sublists of a given list.
from itertools import combinations
def sub_lists(my_list):
	subs = []
	for i in range(0, len(my_list)+1):
	  temp = [list(x) for x in combinations(my_list, i)]
	  if len(temp)>0:
	    subs.extend(temp)
	return subs",passed,True,True,0.0001779563999998383,9,8,8,1,0,0,1,4,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,90.98086937285376
259,mbpp,train,259,canonical_solution,"# Write a function to check whether the given string is ending with only alphanumeric characters or not using regex.
import re 
regex = '[a-zA-z0-9]$'
def check_alphanumeric(string): 
	if(re.search(regex, string)): 
		return (""Accept"") 
	else: 
		return (""Discard"") ",passed,True,True,2.9346766662759668e-05,8,7,7,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
