error,dataset,split,task_id,result,avg_test_time,passed_tests,compiled,loc,lloc,sloc,comments,multi,blank,single_comments,CC,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,MI,model
,mbpp,test,298,passed,3.2087933334423724e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,299,passed,5.4479366667692375e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666,90.92201774036091,codeLLama_0_shot
,mbpp,test,300,passed,2.6277733331880883e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,9.0,16.0,15.0,25.0,44.039100017307746,97.67226489021296,5.333333333333333,520.9187460811359,28.93993033784088,0.0325574216300709,63.715619750766024,codeLLama_0_shot
,mbpp,test,301,failed: ,,False,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,10.0,5.0,10.0,13.0,15.0,37.974168451037094,55.506595772116384,1.5,83.25989365817458,4.625549647676365,0.0185021985907054,74.518258301995,codeLLama_0_shot
,mbpp,test,302,failed: 2,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_0_shot
,mbpp,test,303,passed,8.030873333761216e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,75.28967674449181,codeLLama_0_shot
,mbpp,test,304,passed,3.106859999964703e-05,True,True,23.0,24.0,23.0,0.0,0.0,0.0,0.0,8.0,6.0,13.0,16.0,30.0,19.0,46.0,63.61549134016113,195.40466561840492,6.923076923076923,1352.8015312043417,75.15564062246342,0.0651348885394683,52.77494172051492,codeLLama_0_shot
,mbpp,test,305,passed,6.878833333227401e-05,True,True,13.0,13.0,13.0,0.0,0.0,0.0,0.0,4.0,7.0,10.0,10.0,19.0,17.0,29.0,52.87076540327685,118.53642239625988,6.65,788.2672089351281,43.792622718618226,0.0395121407987532,60.641330396105225,codeLLama_0_shot
,mbpp,test,306,passed,9.077443333277794e-05,True,True,9.0,8.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,75.28967674449181,codeLLama_0_shot
,mbpp,test,307,passed,4.694170000144974e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,5.0,10.0,9.0,15.0,21.651484454403228,47.548875021634686,1.4285714285714286,67.92696431662098,3.7737202398122767,0.0158496250072115,69.41819491814576,codeLLama_0_shot
,mbpp,test,308,passed,3.6912833335615386e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,309,passed,3.535240000095048e-05,True,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,5.0,10.0,10.0,15.0,24.406371956566694,49.82892142331044,2.142857142857143,106.77626019280808,5.932014455156004,0.0166096404744368,74.71189146304809,codeLLama_0_shot
,mbpp,test,310,passed,3.589886666759412e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,9.0,8.0,14.0,16.36452797660028,42.0,2.7,113.4,6.300000000000001,0.014,68.53050585363343,codeLLama_0_shot
,mbpp,test,311,passed,9.13217666663968e-05,True,True,4.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,100.0,codeLLama_0_shot
,mbpp,test,312,passed,0.0001032058000002,True,True,23.0,20.0,22.0,0.0,0.0,1.0,0.0,2.0,10.0,29.0,26.0,48.0,39.0,74.0,174.10072980757323,391.1197641958064,8.275862068965518,3236.853220930812,179.8251789406007,0.1303732547319354,51.5849504844871,codeLLama_0_shot
,mbpp,test,313,passed,5.72184333333355e-05,True,True,9.0,9.0,9.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,6.0,7.0,9.0,13.60964047443681,25.26619429851844,1.2,30.319433158222125,1.6844129532345624,0.0084220647661728,68.96007710115393,codeLLama_0_shot
,mbpp,test,314,passed,2.9546700000001223e-05,True,True,11.0,11.0,11.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,6.0,12.0,11.0,18.0,27.11941547876375,62.26976913547136,5.0,311.3488456773568,17.29715809318649,0.0207565897118237,64.18153278443188,codeLLama_0_shot
,mbpp,test,315,passed,5.7003400000136634e-05,True,True,9.0,8.0,8.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,75.15517382051522,codeLLama_0_shot
,mbpp,test,316,passed,3.31156666637374e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,4.0,9.0,8.0,13.0,17.509775004326936,39.0,1.5,58.5,3.25,0.013,81.88917842985657,codeLLama_0_shot
,mbpp,test,317,passed,0.0001087921999972,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.71624627594792,codeLLama_0_shot
,mbpp,test,318,passed,4.478860000010816e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_0_shot
,mbpp,test,319,passed,5.1096800000001906e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,320,failed: ,,False,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,4.0,7.0,10.0,11.0,23.509775004326936,36.541209043760986,2.3333333333333335,85.26282110210897,4.736823394561609,0.0121804030145869,73.40655818579066,codeLLama_0_shot
,mbpp,test,321,passed,7.766813333394869e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,71.55988337877561,codeLLama_0_shot
,mbpp,test,322,passed,0.0001004061999992,True,True,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,323,passed,3.2478099999858996e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,7.0,15.0,12.0,22.0,33.28421251514428,78.86917501586544,2.5,197.1729375396636,10.954052085536864,0.0262897250052884,79.74766388593058,codeLLama_0_shot
,mbpp,test,324,passed,3.296209999916755e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,6.0,12.0,14.0,18.0,41.219280948873624,68.53238859703687,2.4,164.4777326328885,9.13765181293825,0.0228441295323456,80.44387256386077,codeLLama_0_shot
,mbpp,test,325,passed,2.579506666666731e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,326,passed,3.872903333406915e-05,True,True,8.0,7.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,327,passed,3.704706666667335e-05,True,True,10.0,9.0,9.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,4.0,7.0,9.0,11.0,20.264662506490406,34.86917501586544,1.75,61.021056277764515,3.3900586820980285,0.0116230583386218,67.84597964857223,codeLLama_0_shot
,mbpp,test,328,passed,3.388413333335431e-05,True,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,81.85633424453339,codeLLama_0_shot
,mbpp,test,329,passed,5.335149999999474e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.71624627594792,codeLLama_0_shot
,mbpp,test,330,passed,7.443993333329975e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,331,"failed: unexpected indent (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,,codeLLama_0_shot
,mbpp,test,332,passed,3.618533333333099e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,4.0,4.0,6.0,4.754887502163469,12.0,0.6666666666666666,8.0,0.4444444444444444,0.004,70.09158299099349,codeLLama_0_shot
,mbpp,test,333,passed,3.0238600000605705e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,4.0,8.0,9.0,12.0,21.651484454403228,38.03910001730775,1.1428571428571428,43.47325716263743,2.415180953479857,0.0126797000057692,82.2340467055486,codeLLama_0_shot
,mbpp,test,334,passed,8.615473333333235e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0,6.0,7.0,9.0,13.60964047443681,25.26619429851844,1.2,30.319433158222125,1.6844129532345624,0.0084220647661728,74.66308527157166,codeLLama_0_shot
,mbpp,test,335,passed,3.565603333299805e-05,True,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,8.0,16.0,12.0,24.0,32.0,86.03910001730776,4.0,344.15640006923104,19.11980000384617,0.0286797000057692,68.94065906910635,codeLLama_0_shot
,mbpp,test,336,passed,3.1605400000482105e-05,True,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,8.0,16.0,16.0,24.0,49.66338827944709,96.0,3.636363636363636,349.09090909090907,19.39393939393939,0.032,72.71778991475148,codeLLama_0_shot
,mbpp,test,337,passed,2.8304733334039156e-05,True,True,14.0,13.0,13.0,0.0,0.0,1.0,0.0,3.0,5.0,14.0,11.0,22.0,19.0,33.0,64.91260938324326,140.1816079436383,3.928571428571429,550.713459778579,30.595192209921056,0.0467272026478794,60.26581213155434,codeLLama_0_shot
,mbpp,test,338,passed,3.1550300000541635e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,4.0,9.0,9.0,13.0,21.651484454403228,41.20902501875006,1.2857142857142858,52.98303216696437,2.943501787053576,0.0137363416729166,69.718852454363,codeLLama_0_shot
,mbpp,test,339,passed,3.3242599999994124e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,5.0,10.0,13.0,15.0,36.52932501298081,55.506595772116384,2.2222222222222223,123.34799060470309,6.852666144705727,0.0185021985907054,65.43410049125738,codeLLama_0_shot
,mbpp,test,340,passed,6.322006666626597e-05,True,True,13.0,11.0,11.0,0.0,0.0,2.0,0.0,5.0,4.0,6.0,4.0,7.0,10.0,11.0,23.509775004326936,36.541209043760986,2.3333333333333335,85.26282110210897,4.736823394561609,0.0121804030145869,65.66795629228119,codeLLama_0_shot
,mbpp,test,341,passed,2.793990000403331e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,76.42020806643173,codeLLama_0_shot
,mbpp,test,342,failed: ,,False,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,343,passed,3.35766999948343e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,3.0,6.0,9.0,9.0,20.264662506490406,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.0095097750043269,83.10886938201016,codeLLama_0_shot
,mbpp,test,344,passed,2.981113333333507e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,3.0,11.0,9.0,18.0,14.0,27.0,42.808635307173745,102.7985828955553,2.4545454545454546,252.32379437999936,14.017988576666632,0.0342661942985184,63.56006394187545,codeLLama_0_shot
,mbpp,test,345,passed,2.992383333359309e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,81.12095583420833,codeLLama_0_shot
,mbpp,test,346,passed,9.488656666666688e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,347,passed,6.529353333334006e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_0_shot
,mbpp,test,348,passed,3.425949999685448e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,5.0,10.0,12.0,15.0,33.28421251514428,53.77443751081735,1.6666666666666667,89.62406251802892,4.9791145843349405,0.0179248125036057,72.36617257328172,codeLLama_0_shot
,mbpp,test,349,passed,2.110396666618423e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,4.0,8.0,9.0,12.0,20.264662506490406,38.03910001730775,2.0,76.0782000346155,4.226566668589751,0.0126797000057692,78.39279831294493,codeLLama_0_shot
,mbpp,test,350,passed,0.0001111922999977,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,351,passed,6.28443999998988e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,352,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_0_shot
,mbpp,test,353,passed,3.471429999990505e-05,True,True,13.0,11.0,11.0,0.0,0.0,2.0,0.0,2.0,3.0,6.0,3.0,6.0,9.0,9.0,20.264662506490406,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.0095097750043269,66.5551155257163,codeLLama_0_shot
,mbpp,test,354,passed,2.80076000005162e-05,True,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,74.41979541019013,codeLLama_0_shot
,mbpp,test,355,passed,5.1381500001449845e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.58174335197131,codeLLama_0_shot
,mbpp,test,356,passed,0.0001772139999995,True,True,19.0,17.0,17.0,0.0,0.0,2.0,0.0,2.0,5.0,15.0,8.0,17.0,20.0,25.0,70.2129994085646,108.04820237218406,2.8333333333333335,306.13657338785487,17.007587410436383,0.0360160674573946,57.978094215235245,codeLLama_0_shot
,mbpp,test,357,passed,9.178300000106296e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,358,passed,3.298736666389838e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,3.0,6.0,8.0,9.0,17.509775004326936,27.0,1.0,27.0,1.5,0.009,83.27641167936048,codeLLama_0_shot
,mbpp,test,359,passed,0.0001142915333332,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,360,passed,6.568403333252111e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,7.0,14.0,13.0,21.0,35.60964047443681,77.70923408096293,4.375,339.97789910421284,18.887661061345156,0.0259030780269876,66.65940452684796,codeLLama_0_shot
,mbpp,test,361,passed,0.0001168114333324,True,True,6.0,5.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,362,passed,3.54831000000407e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,5.0,6.0,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.0046438561897747,85.28853641650139,codeLLama_0_shot
,mbpp,test,363,passed,0.0001080151333335,True,True,11.0,13.0,11.0,0.0,0.0,0.0,0.0,5.0,4.0,10.0,5.0,10.0,14.0,15.0,41.219280948873624,57.110323830864054,2.0,114.22064766172812,6.345591536762672,0.019036774610288,62.72742626533606,codeLLama_0_shot
,mbpp,test,364,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,4.0,8.0,10.0,12.0,23.509775004326936,39.863137138648355,2.6666666666666665,106.3016990363956,5.905649946466422,0.0132877123795494,82.0916170723493,codeLLama_0_shot
,mbpp,test,365,passed,9.406769999979284e-05,True,True,5.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,5.0,8.0,8.0,16.36452797660028,24.0,1.5,36.0,2.0,0.008,76.66441604213361,codeLLama_0_shot
,mbpp,test,366,passed,3.562839999998365e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,367,passed,5.9744966666667546e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0,7.0,6.754887502163469,16.253496664211536,1.3333333333333333,21.67132888561538,1.2039627158675212,0.0054178322214038,80.97852572266862,codeLLama_0_shot
,mbpp,test,368,passed,3.374723333233002e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,6.0,12.0,11.0,18.0,30.529325012980813,62.26976913547136,1.3333333333333333,83.02635884729514,4.612575491516397,0.0207565897118237,80.73528664072573,codeLLama_0_shot
,mbpp,test,369,passed,0.0003329550666724,True,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,4.0,5.0,6.0,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.0046438561897747,74.47712175192632,codeLLama_0_shot
,mbpp,test,370,passed,0.0001705895999975,True,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,371,passed,5.56135333340535e-05,True,True,15.0,15.0,15.0,0.0,0.0,0.0,0.0,7.0,8.0,25.0,18.0,35.0,33.0,53.0,140.0964047443681,267.35288832599804,5.6,1497.1761746255888,83.17645414586605,0.0891176294419993,56.40878685660537,codeLLama_0_shot
,mbpp,test,372,passed,2.712799999926574e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,3.0,8.0,9.0,8.0,16.0,17.0,24.0,52.52932501298081,98.09910819000817,7.111111111111111,697.5936582400581,38.75520323555878,0.0326997027300027,63.83686225721264,codeLLama_0_shot
,mbpp,test,373,passed,5.318569999985811e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,6.0,8.0,9.0,16.36452797660028,27.0,1.8,48.6,2.7,0.009,67.62559636858127,codeLLama_0_shot
,mbpp,test,374,failed: ,,False,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,8.0,8.0,12.0,16.36452797660028,36.0,2.4,86.39999999999999,4.8,0.012,73.5864370401145,codeLLama_0_shot
,mbpp,test,375,failed: ,,False,True,12.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,6.0,12.0,11.0,18.0,28.75488750216347,62.26976913547136,2.25,140.10698055481055,7.78372114193392,0.0207565897118237,63.357214476109085,codeLLama_0_shot
,mbpp,test,376,failed: not all arguments converted during string formatting,,False,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,76.14705226402761,codeLLama_0_shot
,mbpp,test,377,passed,2.666083332769631e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,4.0,7.0,9.0,11.0,19.60964047443681,34.86917501586544,2.8,97.63369004442322,5.424093891356845,0.0116230583386218,70.3613561036311,codeLLama_0_shot
,mbpp,test,378,failed: ,,False,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0,10.0,9.0,15.0,19.60964047443681,47.548875021634686,4.0,190.19550008653871,10.566416671474377,0.0158496250072115,70.87856977966715,codeLLama_0_shot
,mbpp,test,379,passed,9.075706666667276e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,380,passed,0.000223672266668,True,True,5.0,6.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,381,passed,4.956786666525659e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,8.0,16.0,15.0,24.0,50.105716335834195,93.76537429460444,1.2307692307692308,115.40353759335932,6.411307644075517,0.0312551247648681,70.67542015812067,codeLLama_0_shot
,mbpp,test,382,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,383,passed,4.650016666497929e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,384,passed,2.839046666641328e-05,True,True,13.0,13.0,13.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,6.0,8.0,9.0,16.36452797660028,27.0,1.8,48.6,2.7,0.009,65.00553725491262,codeLLama_0_shot
,mbpp,test,385,passed,2.2383033333047327e-05,True,True,9.0,7.0,7.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,386,passed,3.4883700000894656e-05,True,True,16.0,16.0,16.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,5.0,10.0,5.0,15.0,6.754887502163469,34.82892142331043,3.3333333333333335,116.09640474436812,6.449800263576006,0.0116096404744368,62.12966812354294,codeLLama_0_shot
,mbpp,test,387,failed: name 'n' is not defined,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,388,passed,7.954363333055881e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_0_shot
,mbpp,test,389,passed,8.210883333201005e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,390,passed,0.0001901412666668,True,True,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.28848882059837,codeLLama_0_shot
,mbpp,test,391,passed,7.438510000004802e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,5.0,10.0,7.0,13.0,15.0,20.0,44.82892142331043,78.13781191217038,3.25,253.94788871455373,14.10821603969743,0.0260459373040567,67.90771364470835,codeLLama_0_shot
,mbpp,test,392,passed,3.116836666473925e-05,True,True,11.0,10.0,10.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,73.041182281749,codeLLama_0_shot
,mbpp,test,393,passed,2.9514199999880476e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,394,passed,6.796473333281483e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,395,passed,2.703356666794813e-05,True,True,9.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,11.0,22.0,15.0,33.0,47.77443751081735,128.92738965508113,2.75,354.5503215514731,19.69724008619295,0.0429757965516937,64.13851760067581,codeLLama_0_shot
,mbpp,test,396,passed,6.6112266692168e-05,True,True,11.0,14.0,11.0,0.0,0.0,0.0,0.0,3.0,5.0,10.0,7.0,12.0,15.0,19.0,44.82892142331043,74.23092131656186,3.0,222.69276394968557,12.371820219426976,0.0247436404388539,61.49703575333066,codeLLama_0_shot
